,xgb_tuned,lgb_tuned,catboost,rf_tuned,extra_trees
LOCAL_UE_CNT_RAT_binned,0.0054515246,0.0009106441067091943,0.03530309027624224,0.0016705910079698487,0.0018851443609978113
LOCAL_UE_CNT_RAT_low,0.0016784589,0.0,0.0038859147694700596,0.0017516499482928987,0.0027196688841135443
LOCAL_UE_CNT_RAT_mid,0.00560945,0.0024902771305694476,0.010541813524224026,0.0005878786293273134,0.0007943661165131648
LOCAL_UE_CNT_RAT_high,0.00011832072,0.0,0.0021495396412975197,0.0008443135271852358,0.0019952388244565346
young_ratio_binned,6.1532395e-05,0.00381223455619291,0.016899309741119313,0.001749735233746649,0.0021444410838299586
young_ratio_low,0.00011028673,0.0014864547858838403,0.007249154654385016,0.0007556148310222967,0.0013676593211025437
young_ratio_mid,0.0041762902,0.007357714984474558,0.02281543332223386,0.0007544588348177928,0.0014002560522239724
young_ratio_high,0.0,0.0,0.006045921811764866,0.00023270525286481846,0.0004703134754813158
Latitude_binned,0.0,0.0,0.0,4.865932103040561e-05,0.00028274340366249645
Latitude_low,0.0,0.0,0.0018278746472403535,1.6624467960748235e-05,0.0005495982875698825
Latitude_mid,0.0,0.0,0.0,0.0,0.0
Latitude_high,0.0,0.0,0.0,0.00020022136868601964,0.00035504937914297144
Longitude_binned,0.0,0.0,0.008848306830367712,0.0002432439552632384,0.000739327694521003
Longitude_low,0.0,0.0,0.0,4.74826068061244e-05,0.0005552987600969287
Longitude_mid,0.0,0.0,0.0,0.0,0.0
Longitude_high,0.0,0.0,0.01282210494443661,0.0003647882710242807,0.0004960211407651075
